idsbr;nama_usaha;alamat;kdprov;kdkab;kdkec;kddesa;latitude;longitude;kbli;deskripsi_usaha;foto_usaha;foto_produk;catatan;petugas_id
95674010;JASA ANGKUTAN DESA (HENDRA LEZI);BLOK D3 NO.43 PERUMNASNIKAN JAYA;16;74;031;007;;;;;;;;
95674018;OJEK MOTOR (INDAH);BLOK E 6 NOMOR 4;16;74;031;007;;;;;;;;
97707947;DAGANG SEMBAKO <SOFYAN>;BLOK D1 NO 4;16;74;031;007;;;;;;;;
95673119;SUMATERA MUSIK;JL RAMBUTAN NO 05;16;74;031;001;;;;;;;;
95673121;AGEN TRAVEL DAN PERWAKILAN OTO BUS;JL YOS SUDARSO;16;74;031;001;;;;;;;;
95673128;TOKO PRIORITAS;JL YOS SUDARSO;16;74;031;001;;;;;;;;
95673136;KEDAI CK;JL.YOS SUDARSO No 21 Rt 06;16;74;031;001;;;;;;;;
95673159;JUAL NASI UDUK (MUIN);JALAN BATU URIP;16;74;031;003;;;;;;;;
95673164;JUAL SAYURAN KELILING (ASIAH);JALAN BATU URIP;16;74;031;003;;;;;;;;
95673141;ISI ULANG AIR MINUM (GUNTUR);JL MENGKUDU NO 115;16;74;031;001;;;;;;;;
95673162;MEUBEL ARIS;JALAN BATU URIP;16;74;031;003;;;;;;;;
95673132;KANTOR PROMATIUS;JL MANGGA NO98;16;74;031;001;;;;;;;;
95673160;KANTOR POSKESLUR;JALAN BATU URIP;16;74;031;003;;;;;;;;
95673171;WARUNG SEMBAKO (NOVI);JALAN BATU URIP;16;74;031;003;;;;;;;;
95673176;ORGEN TUNGGAL AWAN`S;JALAN JUNAIDI GANG KALI KESIK;16;74;031;004;;;;;;;;
95673177;WARUNG NON SEMBAKO (EDY);JALAN JUNAIDI;16;74;031;004;;;;;;;;
95673173;KIKY SHOP (AMRINA);JALAN BERINGIN;16;74;031;004;;;;;;;;
95673537;PABRIK ROTI ZB;JALAN DUKU 1;16;74;031;004;;;;;;;;
95673544;KREDITAN PERABOTAN RUMAH TANGGA;JALAN BLEWA 1 BLOK B1 NOMOR 17;16;74;031;007;;;;;;;;
95673545;BIDAN PRAKTEK(RINI);JALAN BLEWA 2 NO 24 BLOK B2;16;74;031;007;;;;;;;;
95673547;PEN MEUBEL NIKAN JAYA (FENDI);JALAN POROS NIKAN JAYA BLOK B1;16;74;031;007;;;;;;;;
95673548;BIDAN PRAKTEK <THIA ARESY>;BLOK F1 NO 9;16;74;031;007;;;;;;;;
95673538;SHOWROOM MOBIL BEKAS (RENALD);JALAN HAYAM WUR U K 2;16;74;031;005;;;;;;;;
95673541;BENGKEL LAS ALAY;JALAN KENDEDES;16;74;031;005;;;;;;;;
95673542;KULIT LUMPIA (BAMBANG);JALAN MAJAPAHIT 2;16;74;031;005;;;;;;;;
95673549;TPA ALBAROKAH(SUMIATI);JALAN GANDARIA 5 BLOK G;16;74;031;007;;;;;;;;
95673550;POSKESLUR NIKAN JAYA;JALAN GANDARIA 5 BLOK G;16;74;031;007;;;;;;;;
95673551;ONLINE SHOP(NENI);JALAN GANDARIA 1 NO.1 BLOK G1;16;74;031;007;;;;;;;;
95673552;TPA NURUL ISLAM(WARNI);JALAN GANDARIA 1 BLOK G1 NOMOR 11;16;74;031;007;;;;;;;;
95673553;WARUNG SEMBAKO;JALAN GANDARIA 3 BLOK G3 NOMOR 93;16;74;031;007;;;;;;;;
95674085;MELLA PELAMINAN (MELLA);JALAN EMBACANG NOMOR 17 BLOK E3;16;74;031;007;;;;;;;;
95673239;SALES ELEKTRONIK <NOPI>;JALAN JUNAIDI GANG KALI KESIK;16;74;031;004;;;;;;;;
95673221;ARISANPERUMAHAN (AWAHYUDIN);JALAN SEJAHTERA DALAM;16;74;031;001;;;;;;;;
95673246;SAHABAT CELLULER;GANG APEL NO 88;16;74;031;004;;;;;;;;
95673249;TOKO AYUNAN <RIKA>;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
95673251;BUMBU MASAKAN <MEGAWATI>;JALAN JUNAIDI;16;74;031;004;;;;;;;;
95673243;TOKO BESI DAN KACA INDO BANGUNAN;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
95673214;KANTOR PENGACARA;JL KEDANG;16;74;031;001;;;;;;;;
95673264;DOKTER PRAKTEK UMUM SUTIKNO;JALAN EMBACANG NO 46;16;74;031;004;;;;;;;;
95673851;PAUD HIDAYAH;JALAN KELAPA;16;74;031;003;;;;;;;;
95673853;TPA ANGGREK;JALAN KELAPA;16;74;031;003;;;;;;;;
95673854;TOKO SEMBAKO (HANHAYATI);JALAN LD11 NO 138;16;74;031;003;;;;;;;;
95673855;MENJUAL PULSA(VINA );JALAN LD 11 NO 138;16;74;031;003;;;;;;;;
95673859;LAUNDRY KELILING;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673862;GOLD FLORIST;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673863;STEAM MOTOR JAMBRONG;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673867;SEWA KONTRAKAN (RAHMA);JALAN KELAPA NO 64;16;74;031;003;;;;;;;;
95673897;USAHA PEMINJAMAN SARUNG KURSI, LAMPU, KIPAS ANGIN (LUTFI);BLOK C NOMOR 40;16;74;031;007;;;;;;;;
95673898;DAGANG KARPET(MELI);BLOK C NOMOR 26;16;74;031;007;;;;;;;;
95673903;DAGANG BAJU (HASMIATI);VILLA BANDARA INDAH;16;74;031;007;;;;;;;;
95673902;DAGANG BAJU (IRAWAN);VILLA BANDARA INDAH;16;74;031;007;;;;;;;;
95673961;TOKO KIKI;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673899;DAGANG SARAPAN PAGI (ASNAWATI);BLOK C NOMOR 21;16;74;031;007;;;;;;;;
95673900;SERVIS ELEKTRONIK (ERWIN);BLOK C3;16;74;031;007;;;;;;;;
95673901;KONTRAKAN (SUGIMAN);JALAN MONENG BELALAU NOMOR 106;16;74;031;007;;;;;;;;
95673904;DAGANG NUGGET (DINA);VILLA BANDARA INDAH;16;74;031;007;;;;;;;;
95673936;RPM SPEED MOTOR;BATU URIP TABA;16;74;031;003;;;;;;;;
95673962;CS REKLAME;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673864;POPPAY GAMES PLAY STATION;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673868;PECEL LELE HAFIZAH;JALAN YOSSUDARSO NO 26;16;74;031;003;;;;;;;;
95673872;CUTTING STIKER;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673873;GIBRANCOLLECTION;JALAN YOSSUDARSO;16;74;031;003;;;;;;;;
95673883;KANTIN DARMA WANITA SITI AISYAH;KOMPLEK SITI AISYAH;16;74;031;006;;;;;;;;
95673893;BENGKEL LAS (SUPRIADI);JALAN POROS;16;74;031;007;;;;;;;;
95673896;WARUNG SEMBAKO (HAYATUL);BLOK C NOMOR 57;16;74;031;007;;;;;;;;
95673945;SKY PASION;JALAN YOSSUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95673959;WARUNG SEMBAKO (NURHAYATO);JALAN BATU URIP;16;74;031;003;;;;;;;;
95673995;DAGANG NUGGET(LILI);VILLA BANDARA INDAH;16;74;031;007;;;;;;;;
95673997;ORGEN TUNGGAL NUSANTARA;JALAN MANGGA 4 BLOK A8 NO 24;16;74;031;007;;;;;;;;
95673998;MENJUAL GAS LPG (SUSI);JALAN MANGGA 4 BLOK A7 NO 33;16;74;031;007;;;;;;;;
95673999;BIDAN PRAKTEK (ZAINABA);JALAN MANGGA 3 NO 50 BLOK A6;16;74;031;007;;;;;;;;
95674000;MENJUAL SEMBAKO KELILING (IDRIS);JALAN MANGGA 3 NO 49 BLOK A6;16;74;031;007;;;;;;;;
95674003;KANTOR PDAM;JALAN MANGGA 1 NO BLOK A1 KELURAHAN NIKAN JAYA;16;74;031;007;;;;;;;;
95674004;RENTAL DAN CETAK FOTO (NURUL);JALAN POROS NIKAN JAYA BLOK A;16;74;031;007;;;;;;;;
95674002;KREDITAN ELEKTRONIK;JALAN MANGGA 1 BLOK A1 NO 99;16;74;031;007;;;;;;;;
95674009;JUAL AIR MASAK(M NURKHOLIS);BLOK DI PERUMNAS NIKAN NO 57;16;74;031;007;;;;;;;;
95674017;BIDAN(NANIK);BLOK E6 NOMOR 16;16;74;031;007;;;;;;;;
95674015;WARUNG SEMBAKO (ETI);BLOK E7 NOMOR 15;16;74;031;007;;;;;;;;
95674016;FOTOGRAFER <AFRIZAL>;BLOK E7 NOMOR 19;16;74;031;007;;;;;;;;
95674025;PENJAHIT WARNA;JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674027;WARUNG SEMBAKO (YESSI);JALAN BATU URIP;16;74;031;003;;;;;;;;
95674029;JUAL NASI UDUK (BIK JUM);JALAN BATU URIP;16;74;031;003;;;;;;;;
95674032;JUAL NASI UDUK (FITRI);JL BATU URIP;16;74;031;003;;;;;;;;
95674033;JUAL ALAT ALAT RUMAH TANGGA (OMAN);JALAN BATU URIP;16;74;031;003;;;;;;;;
95674035;GROUP SEHAT META;JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674023;TPA RODHATUL JANNAH (RANIAH);JALAN EMBACANG NOMOR 6 BLOK E1;16;74;031;007;;;;;;;;
95674030;PENYEWAAN RUMAH (M.IMAN);JALAN BATU URIP;16;74;031;003;;;;;;;;
95674031;JUAL SAYURAN (RUPINI);JALAN BATU URIP;16;74;031;003;;;;;;;;
95674006;USAHA AIR ISI ULANG (ZUL);JALAN POROS NIKAN JASA;16;74;031;007;;;;;;;;
95674007;AGEN JUAL GAS LPG (ASIAH);JALAN BELIMBING 1 BLOK B7 NO 141;16;74;031;007;;;;;;;;
95674042;JUAL PECEL (LINI);JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674039;WARUNG SEMBAKO (ROBINSON);JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674041;JUAL PECEL LELE IKAN (IYAN);JALN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674026;SERVIS PINTU MOBIL;JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674036;JASA SEWA PELAMINAN;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95674037;MEUBEL MANAU INDAH;JALAN YOS SUDARSO BATU URIP TABA;16;74;031;003;;;;;;;;
95674044;TOKO ALFARD;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95674019;BIDAN (MITA);BLOK E7 NOMOR 21;16;74;031;007;;;;;;;;
95674021;PENjahit PAKALAN (IIN);JALAN EMBACANG NOMOR 03 BLOK E3;16;74;031;007;;;;;;;;
95673300;BENGKEL DUIN;JAUN NANGKA;16;74;031;001;;;;;;;;
95673307;RJAWALI FURNITURE;JALAN YOSUDARSO;16;74;031;001;;;;;;;;
95673314;DAGANG BARANG PECAH BELAH (KHOSIAH);GG. KELUARGA NO. 100;16;74;031;001;;;;;;;;
95673315;DAGANG MAKANAN RINGAN (FERI);GG. KELUARGA;16;74;031;001;;;;;;;;
95673318;DAGANG KOSMETIK (SUMARDI);JL. BATU NISAN;16;74;031;001;;;;;;;;
95673558;DISTRIBUTOR MLM IDA (AMIN);JALAN FLAMBOYAN;16;74;031;008;;;;;;;;
95673559;WARUNG SEMBAKO (DESI DANIA);JALAN FLAMBOYAN;16;74;031;008;;;;;;;;
95673561;TOKO SEMBAKO (RAHMANSYAH);JL FLAMBOYAN;16;74;031;008;;;;;;;;
95673568;JUAL ALAT TUPERWARE (LATIPA);PERUMAHAN GBS BLOK O NO 16;16;74;031;008;;;;;;;;
95673554;SUSU KEDELAI (EGGY FAJRI);JALAN FLAMBOYAN;16;74;031;008;;;;;;;;
95673555;JUAL AYAM POTONG (FUJI ASTUTI);FLAMBOYAN;16;74;031;008;;;;;;;;
95673556;JUAL AYAM POTONG (NURHAYATI);FLAMBOYAN;16;74;031;008;;;;;;;;
95673575;PERDAGANGAN BESAR HASIL PERTANIAN;JALAN YOS SULARSO;16;74;031;002;;;;;;;;
95673579;TOKO EMA EBOK;JALAN YOS SUDARSO;16;74;031;002;;;;;;;;
95673638;KANTIN <IBU ITA>;JALAN ANGGREK II;16;74;031;008;;;;;;;;
95673606;RENTAL PLAY STATION (BENI);JL MAJAPAHIT;16;74;031;005;;;;;;;;
95673615;KLINIK BERSAMA (M. TAHER RAHIM);JALAN YOSSUDARSO;16;74;031;005;;;;;;;;
95673639;LOKET PEMBAYARAN LISTRIK (SURANTO);JALAN ANGGREK I;16;74;031;008;;;;;;;;
95673621;PUSKESLUR MAJAPAHIT;JALAN MAJAPAHIT GANG SATRIA 3;16;74;031;005;;;;;;;;
95673626;SIDO MAMPIR PAK DUL;JALAN YOS SUDARSO RT 01;16;74;031;005;;;;;;;;
95673627;CIRA DAN SAVA;JALAN YOS SUDARSO;16;74;031;005;;;;;;;;
95673631;TOKO MUSIK;JALAN YOS SUDARSO;16;74;031;005;;;;;;;;
95673632;QUARTA AVIATION;JALAN YOS SUDARSO RT 01;16;74;031;005;;;;;;;;
95673640;BENGKEL REPARASI MOTOR;JALAN FATMAWATI;16;74;031;008;;;;;;;;
95673641;PELANGI KIDS <ENDI>;JALAN MUHAMAD HUSEN;16;74;031;008;;;;;;;;
95673684;SINAR LOGAM (TIO FILO ADI YOGA);JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673685;TOKO CALISTA;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673698;PAUD NADZIRUL IMAN;GANG SRIWIDARI;16;74;031;005;;;;;;;;
95673756;VARIASI MOBIL DAN AC;JL YOS SUDARSO;16;74;031;003;;;;;;;;
95673766;TOKO FHILIP;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673705;BILAS LOUNDRY;JALAN YOS SUDARSO RT 01;16;74;031;005;;;;;;;;
95673772;KAMPLINGAN AL KAUTSAR;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673778;TOKO ALAT LISTRIK;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
95673781;JASA ANGKUTAN (NURKHOIRI);JALAN LDII;16;74;031;003;;;;;;;;
95673806;bank sumsel babel KANTOR KAS STKIP PGRI lubuk linggau;JALAN MAYOR TOHA, stkip pgri unpari;16;74;031;006;;;;;;;;
95673807;JUAL BELI BIBIT BUAH-BUAHAN (NAPSIAH);KOMPLEK DISPENDA;16;74;031;006;;;;;;;;
95673804;SMA PGRI 01;JALAN MAYOR TOHA;16;74;031;006;;;;;;;;
95673421;JUAL PAKAIANKELILING (ELVI);LORONG MASJID AL-FATH NO.18;16;74;031;001;;;;;;;;
95673393;DAGANG PAKAIAN (YANTONI);JL. BATU NISAN NO. 76;16;74;031;001;;;;;;;;
95673394;WARUNG SEMBAKO <LILIS>;JL. BATU NISAN NO.76;16;74;031;001;;;;;;;;
95673395;GREENLAND;JALAN YOS SUDARSO;16;74;031;001;;;;;;;;
95673418;INDIRA BUTIK;JL YOS SUDARS O;16;74;031;001;;;;;;;;
95673411;CS ALUminium;JALAN YOSSUDARSO;16;74;031;001;;;;;;;;
95673436;WAHIDS COLLEGE;WATERVANG NO 80 B;16;74;031;004;;;;;;;;
95673435;DARMAWAN POWER STEERING;WATERVANG NO 89;16;74;031;004;;;;;;;;
95673448;TOKO BAJU NAILA;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
95673483;PUTRA RAFLESIA PO;JALAN YOS SUDARS O;16;74;031;001;;;;;;;;
95673399;EVA R R BABY;JALAN YOS SUDARSO NO 154;16;74;031;001;;;;;;;;
95673447;TOKO BAJU RADEN AYU;JALAN YOS SUDARSO;16;74;031;002;;;;;;;;
95672864;PERDAGANGAN GAS (DEWI);JL SEJAHTERA;16;74;031;001;;;;;;;;
2478641;SAPTA JAYA;JL SATRIA I;16;74;031;005;;;;;;;;
2500039;BAITUL QUR'AN AL-WAHID;JALAN KOLONEL H. SULAIMAN AMIN;16;74;031;008;;;;;;;;
2501910;PRABU JAYA;JL.SEJAHTERA NO.136 RT.012, TABA JEMEKEH;16;74;031;001;;;;;;;;
2531525;BANK MANDIRI TASPEN, PT;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
2534986;AKCORD AGENCY;JALAN EMBACANG PERUMNAS NIKAN;16;74;031;007;;;;;;;;
2539915;PKBM FARIHUNNADA;PERUMNAS NIKAN;16;74;031;007;;;;;;;;
2544118;CV. ALAM RAYA SILAMPARI;JALAN BATU KUNING;16;74;031;003;;;;;;;;
2550868;FIRST INDO AMERICAN LEASING Tbk;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
2556044;WAHANA SILAMPARI MEDIA;JL. YOS SUDARSO, NO. 59 A;16;74;031;003;;;;;;;;
2567146;L.A PRODUCTIONS;JALAN YOS SUDARSO (DEPAN KANTOR PLN);16;74;031;004;;;;;;;;
2571502;ZHAFRAN BROTHERS, CV;JALAN KALIKESIK;16;74;031;004;;;;;;;;
2596453;MUARA INTAN;JALAN KERINCI II RT.10, TABA JEMEKEH;16;74;031;001;;;;;;;;
2603094;RAIHAN MAJU MANDIRI;JALAN YOS SUDARSO;16;74;031;001;;;;;;;;
2605570;KARYA TIGA SAUDARA;JALAN MANGGA;16;74;031;001;;;;;;;;
2610706;BERKAH SUMATERA ABADI;JALAN BELIMBIING;16;74;031;007;;;;;;;;
2632115;LEVINA LEVITA NETWORK;JALAN FATMAWATI,;16;74;031;001;;;;;;;;
2632794;TATA SARANA SILAMPARI;JALAN SEJAHTERA;16;74;031;001;;;;;;;;
2651846;CV. TEMAN SETIA BERKARYA;JALAN KELUARGA;16;74;031;003;;;;;;;;
2658270;PURNA PRAJA MANDIRI;JL KEMANG NO.124 RT.07, WATERVANG;16;74;031;004;;;;;;;;
2664810;DIGIMEDIA UTAMA;JALAN KAYU MERBAU, GRAHA BUMI SILAMPARI;16;74;031;008;;;;;;;;
2691149;RICKO MANDIRI TRANSPORT;JALAN EMBACANG;16;74;031;005;;;;;;;;
2698439;SATYA BUDDHA VAJRA INDONESIA;JALAN YOS SUDARSO;16;74;031;005;;;;;;;;
2716790;GENTONG EMAS LUBUKLINGGAU;JALAN TANARA;16;74;031;006;;;;;;;;
2741153;REKATAMA DINAMIKA UNGGUL, pt;LIPPO PLAZA LUBUKLINGGAU, JL. YOS SUDARSO;16;74;031;001;;;;;;;;
2745732;DWI RAWAS PUTRA PERKASA, CV;JL. YOS SUDARSO NO. 4 RT.004, WATERVANG;16;74;031;004;;;;;;;;
2761006;MEGA CENTRAL FINANCE;JL. YOS SUDARSO RT.006, BATU URIP TABA;16;74;031;003;;;;;;;;
2795165;CAHAYA ALADIN;JALAN KELAPA NO.71 RT.05, BATU URIP TABA;16;74;031;003;;;;;;;;
2795314;ANUGRAH SUKSES MANDIRI;JALAN YOS SUDARSO;16;74;031;002;;;;;;;;
2795608;BANGKIT MEDIA PRATAMA;JALAN WIJAYA;16;74;031;002;;;;;;;;
2799479;OSA PUTRA BATOM, PT;JALAN LAPTER SILAMPARI NO.20;16;74;031;006;;;;;;;;
2801317;ALIKA ENGINEERING;JALAN SEJAHTERA;16;74;031;001;;;;;;;;
2813464;MANDALA KATI PERSADA;JALAN MERBAU BLOK O NOMOR 5 PERUMAHAN GBS;16;74;031;008;;;;;;;;
2861729;NUSA SARANA CITRA BAKTI;JALAN YOS SUDARSO NO.118/NO.95, BATU URIP TABA;16;74;031;003;;;;;;;;
2871356;AZZAHRA TUNAS MANDIRI;JALAN LAPTER;16;74;031;006;;;;;;;;
2876475;TRIDA SARANA;JALAN DEMPO RAYA, AIR KUTI, LUBUK LINGGAU TIMUR I;16;74;031;006;;;;;;;;
2881887;HIMPUNAN MASYARAKAT PEMERHATI LINGKUNGAN DAN PEMBANGUNAN INFRASTRUKTUR;MAJAPAHIT;16;74;031;005;;;;;;;;
2885224;BENNI PERMAI;JALAN DEMPO RAYA, AIR KUTI, LUBUK LINGGAU TIMUR I;16;74;031;006;;;;;;;;
2904495;RICO;JALAN DEMPO RAYA;16;74;031;006;;;;;;;;
2914804;ENIM JAYA;JALAN YOS SUDARSO GANG KUTILANG;16;74;031;005;;;;;;;;
2996649;CV ERISKA;WATERVANG NO 7 RT. 005 RW. 000;16;74;031;004;;;;;;;;
2997657;MIFTAHUL ULUM;SUMATERA;16;74;031;008;;;;;;;;
3002374;SINAR PUTRA LEBAK, CV;JL. YOS SUDARSO NO 76 RT 002, KEL WATERVANG KEC LUBUKLINGGAU TIMUR 1;16;74;031;004;;;;;;;;
3014359;SILAMPARI;JALAN EMBACANG RESIDENCES, RUKO NO. 8;16;74;031;005;;;;;;;;
3028279;TPQ AZ-ZAHRA KIDS;Jl. Kelapa;16;74;031;003;;;;;;;;
3029489;BANK MANDIRI (PERSERO);JALAN YOS SUDARSO, LUBUK LINGGAU TIMUR I, KOTA LUBUK LINGGAU;16;74;031;004;;;;;;;;
3034803;FEDERAL INTERNATIONAL FINANCE;JL YOS SUDARSO;16;74;031;002;;;;;;;;
3046677;LSP SMK NEGERI 3 LUBUKLINGGAU;PIONER;16;74;031;006;;;;;;;;
3064805;MITRA SEJAHTERA, CV;JALAN KEMANG 1;16;74;031;004;;;;;;;;
3077082;COCA COLA DISTRIBUTION INDONESIA;JALAN DEPATI SAID;16;74;031;001;;;;;;;;
3089923;RAFINDO KARYA MANDIRI;KAMANDANU;16;74;031;005;;;;;;;;
3090475;BANK NATIONALNOBU;JALAN YOS SUDARSO MALL LIPPO PLAZA LUBUKLINGGAU;16;74;031;001;;;;;;;;
3095711;MANDALA JAYA GROUP;JALAN MENGKUDU;16;74;031;001;;;;;;;;
3108383;WIDYATAMA KARYA INDONESIA;JALAN LAPTER SILAMPARI NO.20;16;74;031;006;;;;;;;;
3110149;KELOMPOK BUDIDAYA IKAN ASA BAROKAH;JL YOS SUDARSO;16;74;031;004;;;;;;;;
3114331;DIGITAL AJA INDONESIA, PT;JALAN YOS SUDARSO NOMOR 2;16;74;031;004;;;;;;;;
3117576;TIKI SILAMPARI;JALAN KENCANA;16;74;031;004;;;;;;;;
3124082;TOLAN TIGA INDONESIA;JL YOS SUDARSO NO 24 RT.06, BATU URIP TABA;16;74;031;003;;;;;;;;
3128368;TPQ ALHIDAYAH;jalan IBADAH;16;74;031;004;;;;;;;;
3131244;BIDAYATUL HIDAYAH;SUMATERA;16;74;031;008;;;;;;;;
3141932;SARI SAKTI SEJAHTERA, PT;JALAN HM SYUEB TAMAT NO 40;16;74;031;004;;;;;;;;
3147547;TPQ AL AMANAH;JALAN FLAMBOYAN;16;74;031;008;;;;;;;;
3149570;CENTRAL USAHA BARU;JL. YOS SUDARSO;16;74;031;005;;;;;;;;
3178776;PRUBEST SEJAHTERA ABADI;JL. YOS SUDARSO RT.05, BATU URIP TABA;16;74;031;003;;;;;;;;
3184615;ZAURA BERLIAN;JL. SEJAHTERA NO.1638 RT. 012 RW. 000;16;74;031;001;;;;;;;;
3233952;USAHA GEMILANG;JALAN GANDARIA 03 PERUMNAS NIKAN;16;74;031;007;;;;;;;;
3251043;PUTRA BERSAUDARA;JALAN DEMPO RAYA, AIR KUTI, LUBUK LINGGAU TIMUR I;16;74;031;006;;;;;;;;
3253674;TRANS BINA SARANA;JALAN YOS SUDARSO KOMPLEK RUKO LINTAS;16;74;031;001;;;;;;;;
3255847;PERSATUAN GURU REPUBLIK INDONESIA;JALAN MAYOR TOHA, KOMPLEK STKIP PGRI;16;74;031;006;;;;;;;;
3293191;PRATAMA;JALAN YOS SUDARSO GG. KUTILANG;16;74;031;005;;;;;;;;
3298525;SEBROYOT PUTRA MANDIRI;JALAN EMBACANG;16;74;031;005;;;;;;;;
3310905;NUSANTARA, CV;JALAN KEMANG;16;74;031;004;;;;;;;;
3315489;DUA PUTRA cv;JALAN WATERVANG GANG MELON NO.20 D.A ARE ADRIANSYAH RT.004, WATERVANG;16;74;031;004;;;;;;;;
3328817;MITRA SUKSES SELALU LUBUKLINGGAU, PT;JALAN YOS SUDARSO NO 147;16;74;031;004;;;;;;;;
3359883;PAUD CITRA ANANDA;JL. KAMPUNG LEGOK NO 51 RT.01, BATU URIP TABA;16;74;031;003;;;;;;;;
3367622;WAHANA LINGGAU MEDIA, PT;JL. YOS SUDARSO NO. 04;16;74;031;004;;;;;;;;
3376322;MAJAPAHIT KONSTRUKSI;JALAN MENGKUDU;16;74;031;001;;;;;;;;
3388326;HOETAMA ADITARA, PT;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
3396032;PERKUMPULAN FORUM PEMUDA LINGGAU;JALAN JUNAIDI;16;74;031;003;;;;;;;;
3402372;GOLD;JL. SUMATERA NO 07 RT 002;16;74;031;008;;;;;;;;
3450692;MEDIA MAJU BERSAMA;JALAN ALPOKAT;16;74;031;001;;;;;;;;
3457731;NAYA KARYA, CV;JALAN MAWAR;16;74;031;004;;;;;;;;
3458641;ADI MATADA PURA, CV;JALAN WATERVANG, KOMPLEK LLK;16;74;031;004;;;;;;;;
3477218;SENTRAL JAWARA UTAMA;JALAN YOSUDARSO DEPAN JM LINGGAU;16;74;031;003;;;;;;;;
3501689;CV. PUTERA ARDI SOMAD;JALAN MAYOR TOHA;16;74;031;006;;;;;;;;
3534514;PANDAWA LIMA;JALAN BARU LAPTER;16;74;031;006;;;;;;;;
3536854;AVIA SILAMPARI;JALAN LAPTER (BANDARA LISAMPARI);16;74;031;006;;;;;;;;
3546198;PERLINDUNGAN HUKUM PELAKU USAHA INDONESIA;JALAN GEDANG;16;74;031;001;;;;;;;;
3549732;RODA PREMIUM CORP;JL. SEJAHTERA NO.240;16;74;031;001;;;;;;;;
3551435;PUTRA RAYA GEMILANG;JALAN YOS SUDARSO;16;74;031;004;;;;;;;;
3551961;POKMAS LESTARI BERSATU;JALAN BELITUNG;16;74;031;008;;;;;;;;
3563285;PETANANG SUNGAI PUTIH;JALAN SIRSAK;16;74;031;001;;;;;;;;
3567762;INTI CITRA AGUNG;JALAN YOS SUDARSO;16;74;031;001;;;;;;;;
3579319;PERMATA BINTANG MULTISARANA;JL YOS SUDARSO RT.002, TABA JEMEKEH;16;74;031;001;;;;;;;;
3586100;MODESA BARU, CV;JALAN BERINGIN;16;74;031;004;;;;;;;;
3587846;EKA PRIMA NUSANTARA;JALAN BATU KORAL;16;74;031;001;;;;;;;;
3621630;KOPERASI GURU DAN PEGAWAI SMA NEGERI 2 KOTA LUBUK LINGGAU;JL M TOHA;16;74;031;006;;;;;;;;
3634509;TUNAS MANDIRI;JALAN BATU KUNING;16;74;031;003;;;;;;;;
3648012;PRAJA SKY AVIATION;JALAN DIPONEGORO;16;74;031;005;;;;;;;;
3651100;KSU WIRA;JALAN KELUARGA;16;74;031;001;;;;;;;;
3676860;GILANK DIRGA;JALAN YOS SUDARSO;16;74;031;001;;;;;;;;
3682954;BERKAH BARU MANDIRI;JALAN YOS SUDARSO;16;74;031;003;;;;;;;;
3687953;PUTERA KELINGI;JL YOS SUDARSO;16;74;031;005;;;;;;;;
3689675;MURAGAS PRATAMA, PT;JALAN YOS SUDARSO;16;74;031;001;;;;;;;;
3690285;BANGUN DAYA SRIWIJAYA, pt;JALAN YOS SUDARSO, KOMPLEK PONPES ALIKHLAS;16;74;031;004;;;;;;;;
3706895;EKALAYA;TOKO BRANDED FASHION JL YOS SUDARSO DEPAN LINGGAU HOTEL NO. 02, TABA JEMEKEH;16;74;031;001;;;;;;;;
3723726;KLUB FUTSAL PUTRI MUSI RAWAS;LAPTER RUMAH MAKAN SINGGAH JAYA;16;74;031;006;;;;;;;;
3737287;UPTB PROVINSI SUMATERA SELATAN KOTA LUBUKLINGGAU;JALAN PEMBANGUNAN;16;74;031;006;;;;;;;;
